Term	Overlap	P-value	Adjusted P-value	Z-score	Combined Score	Genes
SALL4_22934838_ChIP-ChIP_CD34+_Human	12/1419	0.0260591482408957519911751887775608338415622711181640625	0.043237151789827031611590513193732476793229579925537109375	0.21466215009093165	-0.6742656538093718	PLEKHG3;MYO6;STYK1;TMPRSS4;RNF39;COBL;PRSS8;S100A14;GRHL1;TMC4;ENPP5;IGSF9
NOTCH1_17114293_ChIP-ChIP_T-ALL_Human	1/134	0.45036989367824009633523019147105515003204345703125	0.52900590686015502850381153621128760278224945068359375	1.0679862317965692	-0.6800463004319023	STARD10
SOX2_19030024_ChIP-ChIP_MESC_Mouse	7/863	0.0926481560320681907239048769042710773646831512451171875	0.13603102274549694339356165073695592582225799560546875	0.3412001858622316	-0.6806508032286913	PLEKHG3;WWC1;PRRG2;MYO5C;SHROOM3;LSR;OVOL2
MYC_18940864_ChIP-ChIP_HL60_Human	4/746	0.423238134043681879514764432315132580697536468505859375	0.5019170179364176309633194250636734068393707275390625	0.9997826678898794	-0.6891706643963732	CDS1;PPP1R13L;PERP;STYK1
TCF3_18467660_ChIP-ChIP_MESC_Mouse	7/1388	0.420179027618047651326804725613328628242015838623046875	0.5019170179364176309633194250636734068393707275390625	1.001240627965295	-0.6901756661293581	FOXA1;LAD1;CLDN3;BAIAP2L1;KLF5;TMEM30B;EPB41L1
SMAD_19615063_ChIP-ChIP_ovarian surface epithelium_Human	1/124	0.425421330263154151563043114947504363954067230224609375	0.502894224272738110670388778089545667171478271484375	1.0174207275916907	-0.699350000670065	EPB41L4B
TFEB_21752829_ChIP-Seq_HELA_Human	4/808	0.483343148398025557188617540305131115019321441650390625	0.55886551533521700019235822765040211379528045654296875	1.2023187358637062	-0.6995648468312432	ELF3;PWWP2B;ANKRD22;CGN
RUNX1_22412390_ChIP-Seq_EML_Mouse	18/1770	0.001062377364384498902583064960936098941601812839508056640625	0.002596284659418486746862431147064853576011955738067626953125	0.11800397841707229	-0.7025571984990506	TMEM184A;JUP;GPR56;PWWP2B;SSH3;OVOL2;PRRG4;FA2H;ITPKC;SLPI;ELF3;PPP1R13L;ESRP2;RNF39;ANXA9;EPHA1;TSPAN1;MPZL2
CEBPB_24764292_ChIP-Seq_MC3T3_Mouse	8/2000	0.66597129107436459083402269243379123508930206298828125	0.7243438090094453940537277958355844020843505859375	2.1808544453371432	-0.7033018418097488	PLEKHG3;GSTO2;RAB25;PRRG2;EPS8L2;HDHD3;SSH3;LLGL2
VDR_24787735_ChIP-Seq_THP-1_Human	8/805	0.0289077934850671403044231055901036597788333892822265625	0.04711842990958080290564424785770825110375881195068359375	0.23099878060157716	-0.7057223097866021	GPR110;RAB20;RASEF;LAMC2;SERINC2;GRHL2;TTC39A;MAPK13
PHC1_16625203_ChIP-ChIP_MESC_Mouse	6/922	0.2288604360157402706210660880969953723251819610595703125	0.301346481586561909526977842688211239874362945556640625	0.5895284721362829	-0.7071362039151821	FOXA1;CLDN3;BAIAP2L1;RAB20;TACSTD2;OVOL1
CREB1_23762244_ChIP-Seq_HIPPOCAMPUS_Rat	9/2393	0.73870885542051711869504515561857260763645172119140625	0.789948776027720622749939138884656131267547607421875	3.0109909422566767	-0.7099530515209515	ITPKC;KLF5;JUP;HOOK2;RNF39;MYH14;GRHL1;CD46;ENPP5
SIN3A_21632747_ChIP-Seq_MESC_Mouse	12/1186	0.0073860621433234109611820628060741000808775424957275390625	0.01423355725536282374854568644195751403458416461944580078125	0.1721133257906042	-0.7318521800246515	ELF3;HOOK2;PPP1R13L;CDH1;ARRDC1;CMTM4;STARD10;LSR;RHPN2;SSH3;IGSF9;BSPRY
CDKN2AIP_20523734_ChIP-Seq_CORTICAL_Neurons	1/123	0.422865311570640389771114087125170044600963592529296875	0.5019170179364176309633194250636734068393707275390625	1.0847308156666529	-0.747727162046129	SHROOM3
PRDM16_22522345_ChIP-ChIP_PALATE MESENCHYMAL_Mouse	1/122	0.4202979757800584525995191143010742962360382080078125	0.5019170179364176309633194250636734068393707275390625	1.0862569458209395	-0.7487791548103213	TPD52L1
FOXP3_21729870_ChIP-Seq_TREG_Human	6/1404	0.59352728672392995878936972076189704239368438720703125	0.6594747630265889171141679980792105197906494140625	1.8112208166051469	-0.7540321897206521	ZNF165;STARD10;C2ORF15;CNNM4;TJP3;LRRC1
WDR5_24793694_ChIP-Seq_LNCAP_Human	6/757	0.1236888117184246349555820643217884935438632965087890625	0.1773831795961903490255195947611355222761631011962890625	0.45101850211182026	-0.7800108048142727	EPB41L4B;CDH3;KIAA1522;RASEF;KCNK1;CD46
SREBP2_21459322_ChIP-Seq_LIVER_Mouse	11/1095	0.01063539303509633722477634165670679067261517047882080078125	0.01948067041082002237573078673449344933032989501953125	0.19895325161655408	-0.7835440699570672	CAMSAP3;FAM83H;GRB7;SLC44A3;GRTP1;CHMP4C;F11R;SMPDL3B;OVOL1;PPL;MPP7
NR1H3_23393188_ChIP-Seq_ATHEROSCLEROTIC-FOAM_Human	5/599	0.1307244158713442849784058807927067391574382781982421875	0.1853181374421355720460979910058085806667804718017578125	0.4679027924456794	-0.788734972929073	STARD10;KIAA1522;SPINT2;PLS1;MAPK13
ZNF652_21678463_ChIP-ChIP_ZR75-1_Human	1/112	0.39399109610358717947775630818796344101428985595703125	0.479528636705023825204108334219199605286121368408203125	1.083859608362746	-0.796584423173965	GRHL3
SPI1_22096565_ChIP-ChIP_GC-B_Mouse	9/1676	0.328723821834084273252329921888303942978382110595703125	0.4165336098582574919646503985859453678131103515625	0.9216087989986395	-0.8071340417753915	PRRG4;GSTO2;SLPI;RAB25;PRRG2;F2RL1;INADL;IGSF9;BSPRY
CRX_20693478_ChIP-Seq_ADULT RETINA_Mouse	5/668	0.1786255403561572696613524158237851224839687347412109375	0.2429832718080080500300255152978934347629547119140625	0.5897502615445434	-0.8343566595552794	S100A16;PPP1R13L;PVRL4;MST1R;IGSF9
SALL1_21062744_ChIP-ChIP_HESC_Human	1/105	0.374872565368327970158901507602422498166561126708984375	0.46234283062093783911450373125262558460235595703125	1.0819005231610446	-0.8346306498476316	COBL
KLF4_18264089_ChIP-ChIP_MESC_Mouse	1/104	0.372092777900650872879850794561207294464111328125	0.460449256933915751499597490692394785583019256591796875	1.1078957601062798	-0.859231460100299	HOOK2
KLF2_18264089_ChIP-ChIP_MESC_Mouse	1/103	0.3693006875051525472741786870756186544895172119140625	0.458527699251363884958010430636932142078876495361328125	1.1085989897280346	-0.8644129635958795	HOOK2
GATA4_21415370_ChIP-Seq_HL-1_Mouse	10/2039	0.419493640217194430075409172786748968064785003662109375	0.5019170179364176309633194250636734068393707275390625	1.264185543939559	-0.87142898073632	DDR1;PLEKHG3;EFNA1;ITPKC;BAIAP2L1;PPP1R13L;STARD10;SHROOM3;PLEKHA6;PLEKHA7
KLF5_18264089_ChIP-ChIP_MESC_Mouse	1/103	0.3693006875051525472741786870756186544895172119140625	0.458527699251363884958010430636932142078876495361328125	1.1247424368344099	-0.8770005674861722	HOOK2
GFI1B_20887958_ChIP-Seq_HPC-7_Mouse	8/1871	0.59196478590266343733361509293899871408939361572265625	0.6594747630265889171141679980792105197906494140625	2.1677890789135024	-0.9024756843781401	EFNA1;PRRG2;MYO6;SHROOM3;VWA1;RAB17;RHPN2;CRB3
AUTS2_25519132_ChIP-Seq_293T-REX_Human	6/1000	0.2863090618359549477389691674034111201763153076171875	0.369109243481893167793117527253343723714351654052734375	0.9367275992065788	-0.9336013888345599	KLC3;SLC44A3;TACSTD2;PRR15;SERPINB5;MPZL2
SOX17_20123909_ChIP-Seq_XEN_Mouse	17/1947	0.00665373821350539150498715201820232323370873928070068359375	0.013025836714269815874711611058955895714461803436279296875	0.2167071753325393	-0.94068693927848	EHF;GALNT3;USP43;STYK1;PLEKHA6;OVOL1;PPL;LRRC1;PRRG4;RAB20;BAIAP2L1;LIPH;ITGB6;RAB17;RHPN2;CD46;VGLL1
ZFP322A_24550733_ChIP-Seq_MESC_Mouse	1/90	0.33185895123520514626846988903707824647426605224609375	0.419071030570054292585524535752483643591403961181640625	1.0844703191207037	-0.9431799402663608	TMEM125
PADI4_21655091_ChIP-ChIP_MCF7_Human	10/1037	0.0187003504031949090158359894076056662015616893768310546875	0.031739126831110624216147897413975442759692668914794921875	0.2813048954210575	-0.9705595776097534	FOXA1;PLEKHG3;CLDN4;TMEM125;EPB41L1;PERP;C19ORF46;LSR;ENPP5;MPZL2
JARID2_20064375_ChIP-Seq_MESC_Mouse	11/1117	0.0121696969436020756283323152047159965150058269500732421875	0.0219648188738183793022873402378536411561071872711181640625	0.25472725818759034	-0.9726284644919196	FOXA1;PLEKHG3;TMEM54;GALNT3;TMEM30B;ATP8B1;RASEF;TACSTD2;FHDC1;OVOL1;OVOL2
EGR1_23403033_ChIP-Seq_LIVER_Mouse	9/944	0.026637099352227751325461468923094798810780048370361328125	0.04399878018001905644052129673582385294139385223388671875	0.31184226397837994	-0.9740684278212949	GPR110;FAM83F;RAB20;JUP;CDH1;TMPRSS4;MAL2;S100A14;PRSS8
TTF2_22483619_ChIP-Seq_HELA_Human	7/1512	0.508254362370285317496154675609432160854339599609375	0.58152861587852655578245730794151313602924346923828125	1.8013797195133665	-0.97651911519036	PPP1R13L;MYO6;DSG2;CYB561;DSC2;IGSF9;PLS1
XRN2_22483619_ChIP-Seq_HELA_Human	7/1529	0.52002376338522549037435283025843091309070587158203125	0.58840609312701352973107304933364503085613250732421875	1.8609371839898137	-0.9869255831210129	EFNA1;FAM83H;ERBB3;PERP;SFN;CXCL16;PLS1
TP53_22573176_ChIP-Seq_HFKS_Human	7/1348	0.391336980946418278026754933307529427111148834228515625	0.477870240759652731288298355138977058231830596923828125	1.3378568574490621	-0.9878949710447835	FOXA1;PRRG2;MYO6;STYK1;RHPN2;PRSS22;BSPRY
TP53_22127205_ChIP-Seq_IMR90_Human	9/975	0.031731260656859348878722215658854111097753047943115234375	0.051268849096235628859385968780770781449973583221435546875	0.332590364443151	-0.9880168636103647	GRB7;P2RY2;SCNN1A;ERBB2;PAK6;SHROOM3;EPS8L2;RHPN2;PLS1
SUZ12_18692474_ChIP-Seq_MESC_Mouse	17/1909	0.005517840304562113794284439194370861514471471309661865234375	0.01121758743235154974493550383840556605719029903411865234375	0.22167780645143478	-0.9953937417346983	FOXA1;LAD1;GALNT3;ITGB4;ATP8B1;PLEKHG6;RASEF;TACSTD2;OVOL1;PPL;GRHL2;CXCL16;RAB20;P2RY2;ERBB2;SERINC2;PROM2
MYC_20876797_ChIP-ChIP_MEDULLOBLASTOMA_Human	8/1406	0.288703494535119842279158319797716103494167327880859375	0.370903795062480334809862370093469507992267608642578125	1.0062385189842151	-0.9980000040020068	PLEKHG3;PERP;SCNN1A;RASEF;RNF39;EPS8L1;MANSC1;GRHL1
MNX1_26342078_ChIP-Seq_MIN6-4N_Mouse	20/2000	0.000690921023576147375934441985378953177132643759250640869140625	0.0017635612443204309353339542809635531739331781864166259765625	0.15740779111109784	-0.9980315195163196	FOXA1;STEAP4;JUP;ITGB4;ATP8B1;TNK1;PLEKHA6;OVOL1;FUT1;BSPRY;KLF5;SPINT1;ERBB3;PERP;ESRP1;CLDN7;TSPAN1;SERINC2;FRK;SLC12A8
GATA2_21571218_ChIP-Seq_MEGAKARYOCYTES_Human	7/1111	0.2267590282521161071382920226824353449046611785888671875	0.299645858761724837027173862225026823580265045166015625	0.8623793240769405	-1.0392998681482126	FAM83F;EPCAM;MYO5B;P2RY2;KIAA1522;SSH3;CYB561
KLF4_25985364_ChIP-Seq_ATHEROSCLEROSIS LESION_Mouse	12/1211	0.008617155971259095326164612060892977751791477203369140625	0.0161046125046214773368635775341317639686167240142822265625	0.25364827546382773	-1.0472248401407724	DSP;DDR1;SLC44A3;TINAGL1;JUP;WWC1;ANKRD22;TNK1;COBL;CGN;CYB561;FRK
E2F1_21310950_ChIP-Seq_MCF7_Human	8/1145	0.14033874928855294417218146918457932770252227783203125	0.1959446688179795892370549381666933186352252960205078125	0.6429554513245126	-1.0479678533710381	TMEM30B;PRRG2;MYO6;MARVELD3;SFN;RHPN2;SERINC2;LRRC1
MEIS1_20887958_ChIP-Seq_HPC-7_Mouse	14/1452	0.0059355007037878403097774793195640086196362972259521484375	0.01193551771957337449825420350180138484574854373931884765625	0.23869722783365155	-1.0570078106054759	SLC44A3;GPR56;PWWP2B;WWC1;STYK1;STARD10;F11R;TPD52L1;TMC4;MUC1;ANXA9;EPHA1;CD46;ENPP5
CTBP2_25329375_ChIP-Seq_LNCAP_Human	7/1053	0.1906268711406234606098308859145618043839931488037109375	0.25664747212645655505269814966595731675624847412109375	0.8072175708578847	-1.0978577421396423	FAM83H;LIPH;FAM110C;MYO5B;RASEF;ARHGEF5;PROM2
MYC_19079543_ChIP-ChIP_MESC_Mouse	12/1458	0.031108452833183870833710926717685651965439319610595703125	0.050483015562622947369764148106696666218340396881103515625	0.3721044151176027	-1.111147812708093	PLEKHG3;KLF5;SPINT1;TMEM54;HOOK2;GRTP1;PRRG2;STYK1;PPAP2C;PRSS8;SMPDL3B;SLC12A8
PHF8_20622854_ChIP-Seq_HELA_Human	8/1490	0.343434501771758771138109977982821874320507049560546875	0.432213488624322239584074623053311370313167572021484375	1.4373318021570822	-1.2056851222874845	EFNA1;PRRG4;SDC4;ELF3;CHMP4C;LYPD3;F11R;KCNK1
PAX6_23342162_ChIP-ChIP_BETA-FORBRAIN-LENS_Mouse	8/1001	0.08050116254251467318159285468937014229595661163330078125	0.12010254089004206157209608818448032252490520477294921875	0.5712675020627132	-1.210749710168218	HOOK2;TMEM30B;EPB41L1;STX19;TMPRSS4;ARHGEF16;GRHL3;TTC39A
EBNA2_21746931_ChIP-Seq_IB4-LCL_Human	14/1492	0.007437680477799933631555262536494410596787929534912109375	0.01425876568282888855188073051749597652815282344818115234375	0.2899924928241573	-1.2325792850913577	GRTP1;TACSTD2;SHROOM3;SH3YL1;MUC1;TMEM54;PRRG2;LCN2;B3GNT3;MYH14;S100P;IRF6;SERINC2;FLJ23867
MYCN_18555785_ChIP-Seq_MESC_Mouse	11/2261	0.4216100051810183213518712364020757377147674560546875	0.5019170179364176309633194250636734068393707275390625	1.788717087240512	-1.2329993137733288	PLEKHG3;SDC4;ARRDC1;CDH1;CMTM4;P2RY2;RHPN2;CYB561;SLC12A8;IGSF9;LRRC1
CTBP1_25329375_ChIP-Seq_LNCAP_Human	10/1145	0.03352660659725741065795290296591701917350292205810546875	0.053679469965839665679396830455516465008258819580078125	0.4432739038766917	-1.2964541179476807	TMEM184A;SCEL;ANXA3;LIPH;FAM110C;RASEF;COBL;C19ORF33;PRSS8;PROM2
MYBL2_22936984_ChIP-ChIP_MESC_Mouse	17/2250	0.0240313066836535214887415889961630455218255519866943359375	0.040233409379872409061817961628548800945281982421875	0.4096599456992584	-1.3162609812202506	PLEKHG3;DSP;GRB7;STYK1;SPINT2;INADL;GRHL2;TMC4;SULT2B1;KRT19;KLF5;LIPH;PERP;LCN2;VWA1;SFN;PTPN3
NR3C1_21868756_ChIP-Seq_MCF10A_Human	8/1132	0.134194751615000551492329350367072038352489471435546875	0.18951167212805419826082697909441776573657989501953125	0.7964567354664518	-1.3247502011931758	EHF;GPR110;BAIAP2L1;WWC1;SERINC2;GRHL2;EXPH5;LRRC1
EGR1_19374776_ChIP-ChIP_THP-1_Human	1/68	0.26338937488202651682200894356356002390384674072265625	0.341944100724034416582952644603210501372814178466796875	1.2461986422662397	-1.3373057369093833	FUT1
CCND1_20090754_ChIP-ChIP_RETINA_Mouse	12/2137	0.2432112254615151625269930946160457096993923187255859375	0.317979340709401425701940979706705547869205474853515625	1.1708261823144441	-1.3414961855953524	DDR1;EFNA1;ITPKC;MUC1;RAB25;PPP1R13L;LCN2;PVRL4;SERINC2;IGSF9;CRB3;LLGL2
GABP_19822575_ChIP-Seq_HepG2_Human	12/2639	0.5074643800185050235285189046408049762248992919921875	0.58152861587852655578245730794151313602924346923828125	2.5053467315291806	-1.3581361814036914	EPN3;EFNA1;FAM83H;ZNF165;JUP;KIAA1522;STARD10;LSR;EPS8L2;HDHD3;CYB561;LRRC1
POU3F2_20337985_ChIP-ChIP_501MEL_Human	11/1702	0.1392436820880329495508931358926929533481597900390625	0.1951521301991371026840482727493508718907833099365234375	0.8537057432053968	-1.3949345842335705	FOXA1;GPR110;KLF5;GALNT3;STX19;PERP;MYO6;AGR2;SHROOM3;ENPP5;FAM83B
FOXP2_23625967_ChIP-Seq_PFSK-1 AND SK-N-MC_Human	8/863	0.04070770721181392326482040289192809723317623138427734375	0.063285091043576269242976195528171956539154052734375	0.5094794329439675	-1.406216988118806	GRB7;SLC44A3;JUP;S100A16;WWC1;KRT7;IRF6;SERINC2
FOXO3_22982991_ChIP-Seq_MACROPHAGES_Mouse	10/2000	0.396259886964805463360761450530844740569591522216796875	0.480708715334354164117058871852350421249866485595703125	1.9665282196881315	-1.4404696768062084	CDS1;ITPKC;SH3YL1;GSTO2;EPB41L1;P2RY2;MYO6;MARVELD3;CD46;PTPN3
KLF1_20508144_ChIP-Seq_FETAL-LIVER-ERYTHROID_Mouse	9/1144	0.071505841654933177675701472253422252833843231201171875	0.1079884139278582677601292516555986367166042327880859375	0.6692001774308147	-1.4894598050036176	DDR1;TMEM184A;FA2H;SH3YL1;GPR110;PAK6;RHPN2;FHDC1;RHOD
REST_21632747_ChIP-Seq_MESC_Mouse	11/2339	0.465781914909478678143983643167302943766117095947265625	0.54358516951238000647350645522237755358219146728515625	2.4527812603990213	-1.4951391234890576	SCEL;KLF5;PPP1R13L;MYO5B;ARHGEF16;EPS8L1;MYH14;SFN;RHPN2;CNNM4;PROM2
RBPJ_21746931_ChIP-Seq_IB4-LCL_Human	19/2013	0.00180975406472813106495411972218789742328226566314697265625	0.004082981731398832407620158591043946216814219951629638671875	0.2743011094247828	-1.5089105822117428	LAMA5;TMPRSS4;TACSTD2;SHROOM3;MST1R;EFNA1;CAMSAP3;SH3YL1;FAM83F;MUC1;TMEM54;P2RY2;PRRG2;B3GNT3;STAP2;IRF6;LOC440335;SERINC2;FLJ23867
MYC_18358816_ChIP-ChIP_MESC_Mouse	17/3413	0.347214201755407569915945487082353793084621429443359375	0.435488998811867145111165200432878918945789337158203125	1.8606067682011111	-1.5466958817082772	GRB7;RASEF;SPINT2;IGSF9;PRRG4;ITPKC;KLF5;HOOK2;RAB25;PPP1R13L;CDH1;ELMO3;PRSS8;KCNK1;SMPDL3B;SLC12A8;PTPN3
SMAD4_21799915_ChIP-Seq_A2780_Human	24/2464	0.0002926877469136047213264795185949651568080298602581024169921875	0.00088044281591897360396414828898059568018652498722076416015625	0.22990160179081556	-1.617377442921494	SLC44A3;TINAGL1;GALNT3;RASEF;TACSTD2;KIAA1671;SHROOM3;COBL;PLEKHA6;TPD52L1;INADL;GRHL2;PLEKHA7;LRRC1;EPB41L4B;FAM83F;TMEM125;EPB41L1;LIPH;MYO6;CD46;PROM2;PLS1;EXPH5
TBX5_21415370_ChIP-Seq_HL-1_Mouse	17/2296	0.02838285660110383135101841389769106172025203704833984375	0.0464675085947275079423235411013592965900897979736328125	0.5385931687292654	-1.6529434853666796	TMEM45B;ST14;CMTM4;PLEKHG6;SPINT2;MST1R;SSH3;TSPAN15;FA2H;KLC3;ALS2CL;HOOK2;MYO5B;CCDC64B;ERBB2;RHPN2;AP1M2
TAL1_20887958_ChIP-Seq_HPC-7_Mouse	11/2067	0.313046138373220816930597720784135162830352783203125	0.40078571348820657416212043244740925729274749755859375	1.8430384735090435	-1.6851423722442698	TMEM184A;GPR56;ERBB3;TNK1;SHROOM3;VWA1;F11R;TPD52L1;EPHA1;TMC4;TTC39A
SCL_21571218_ChIP-Seq_MEGAKARYOCYTES_Human	16/1784	0.00658026709399401991962275104697255301289260387420654296875	0.0129505256637116351881022779934937716461718082427978515625	0.41142029125974505	-1.7882872137788095	SDC4;GPR56;ANXA3;ATP8B1;USP43;CMTM4;SHROOM3;F11R;MPP7;C6ORF132;CLDN3;ALS2CL;SPINT1;HOOK2;EPB41L1;CYB561
STAT6_21828071_ChIP-Seq_BEAS2B_Human	2/41	0.01557226568337996379376431121954738046042621135711669921875	0.027178010862502766098458550914074294269084930419921875	0.4992895794717498	-1.8001122158413405	CMTM4;TNK1
DACH1_20351289_ChIP-Seq_MDA-MB-231_Human	11/1698	0.1377010977965069660200470025301910936832427978515625	0.1937239778886219732090268053070758469402790069580078125	1.121597014989725	-1.8409006528573109	SH3YL1;MUC1;BAIAP2L1;GSTO2;SDC4;HOOK2;STARD10;EPS8L2;C19ORF33;INADL;CYB561
E2F1_17053090_ChIP-ChIP_MCF7_Human	13/1726	0.046135354762754231250365677396985120140016078948974609375	0.07083021270630317223204741594599909149110317230224609375	0.7287857680190595	-1.9294381921013106	FOXA1;JUP;SDC4;USP43;EPN3;KLF5;ERBB3;EPB41L1;PPP1R13L;MYO5B;MANSC1;EXPH5;LLGL2
ASH2L_23239880_ChIP-Seq_MESC_Mouse	31/3336	0.00008497696367779872749469161075097645152709446847438812255859375	0.0003052570539882090532024516704723282600753009319305419921875	0.24929308081571122	-2.017867028309359	CDS1;GRB7;LAMA5;SLC44A3;WWC1;TACSTD2;LAMC2;PRSS22;PRKCZ;LRRC1;ERBB3;EPCAM;LIPH;SFN;PRSS8;DSP;PLEKHG3;FGFBP1;ST14;GRHL3;TPD52L1;ADAP1;GRHL2;MPP7;ITPKC;CLDN3;KLF5;GJB3;CHMP4C;F2RL1;MANSC1
NCOR1_26117541_ChIP-Seq_K562_Human	18/2000	0.003896515630218188967759385121780724148266017436981201171875	0.008155196783042460706436571626909426413476467132568359375	0.44579666419604425	-2.1438806989320587	FOXA1;LAMA5;TINAGL1;JUP;SPINT2;F11R;FHDC1;HDHD3;TSPAN15;SPINT1;ELF3;HOOK2;CDH1;LCN2;VWA1;SMPDL3B;DSC2;EXPH5
FOXP1_21924763_ChIP-Seq_HESC_Human	38/3724	0.000001385574915979210189155633285718050018431313219480216503143310546875	0.000007429894476989968570977869444238450569173437543213367462158203125	0.18389620882847255	-2.1718140242772317	LAMA5;C1ORF172;PPAP2C;EVPL;LRRC1;EPB41L4B;MUC1;RAB25;ERBB3;AIM1L;MARVELD3;MYO6;ERBB2;RNF39;MAP7;PRSS8;S100A14;RHPN2;ANXA9;AP1M2;JUP;GSTO2;GPR56;ARHGEF16;STARD10;LSR;OVOL1;TMC4;BSPRY;EPN3;TMEM54;FXYD3;ESRP2;CCDC64B;SCNN1A;RAB17;ARHGEF5;LLGL2
RUNX2_24764292_ChIP-Seq_MC3T3_Mouse	19/2000	0.0016836677077292435018851524120009344187565147876739501953125	0.003845413900369259833922352953550216625444591045379638671875	0.4108869583417045	-2.284890618138397	DDR1;SLC44A3;JUP;SDC4;WWC1;PLEKHG6;TACSTD2;COBL;GRHL3;CDH3;PRR15L;S100A16;MYO5C;SCNN1A;F2RL1;RAB17;SMPDL3B;CYB561;PTPN3
NEUROD2_26341353_ChIP-Seq_CORTEX_Mouse	18/2000	0.003896515630218188967759385121780724148266017436981201171875	0.008155196783042460706436571626909426413476467132568359375	0.48226232060079255	-2.3192476839699916	DDR1;FOXA1;GRB7;TNK1;KRT7;FHDC1;PPL;SERPINB5;KRT19;CLDN3;PRR15L;ERBB2;AGR2;STAP2;IRF6;CNNM4;SLC12A8;LLGL2
FLI1_20887958_ChIP-Seq_HPC-7_Mouse	13/2030	0.12083574413163612748522979245535680092871189117431640625	0.174526504991350528417370924216811545193195343017578125	1.3398920991597127	-2.3390210412660237	TMEM184A;SLC44A3;GSTO2;GPR56;WWC1;TNK1;EVPL;FAM83F;MUC1;RAB25;ESRP2;PRRG2;ENPP5
ZFX_18555785_ChIP-Seq_MESC_Mouse	27/3249	0.00135105755707935434352384707068495117709971964359283447265625	0.003204431385380519803351972996097174473106861114501953125	0.4232774181375305	-2.4309755954922756	LAMC2;SPINT2;EVPL;CDH3;MARVELD2;S100A16;PERP;ST14;TMEM30B;ARRDC1;CMTM4;COBL;INADL;GRHL2;TMC4;OVOL2;TSPAN15;ITPKC;CLDN4;CLDN3;HOOK2;ELMO3;MANSC1;PKP3;IRF6;KCNK1;LLGL2
TCF7_22412390_ChIP-Seq_EML_Mouse	13/1529	0.020230979324032248578557613427619799040257930755615234375	0.0341801933785019773637259277165867388248443603515625	0.7570748205312846	-2.5559670726154335	PLEKHG3;TMEM184A;GPR56;CBLC;GRHL3;MST1R;ADAP1;SULT2B1;FAM83H;TSPAN15;ITPKC;BAIAP2L1;RAB25
GATA1_22025678_ChIP-Seq_K562_Human	1/38	0.1586360475971917427528978805639781057834625244140625	0.2181982810816392170938371464217198081314563751220703125	1.6877428657326448	-2.5693371800365443	CDH1
KDM5B_21448134_ChIP-Seq_MESC_Mouse	18/3724	0.38882302611176255968672421658993698656558990478515625	0.47637258166010643112286970790592022240161895751953125	3.4997651045304625	-2.595268299307591	DSP;FOXA1;PLEKHG3;GPR56;COBL;INADL;PRRG4;SCEL;CLDN3;CDH3;KLF5;ERBB3;ESRP2;EPCAM;CDH1;FAM110C;IRF6;SLC12A8
OLIG2_23332759_ChIP-Seq_OLIGODENDROCYTES_Mouse	15/2040	0.04013735321671295375178800668436451815068721771240234375	0.0626616906758809821820221941379713825881481170654296875	0.9531145609827061	-2.6401321110097187	SLC44A3;GALNT3;ATP8B1;PWWP2B;TPD52L1;FHDC1;LRRC1;PRRG4;EPB41L4B;SCEL;ERBB3;CDH1;ITGB6;CYB561;PLS1
TCF21_23034159_ChIP-ChIP_E13 GONADS_Rat	1/37	0.154899911180541416388933839698438532650470733642578125	0.2146553076284656302874509492539800703525543212890625	1.9387121978426938	-2.9831386407780194	ELMO3
RARA_24833708_ChIP-Seq_LIVER_Mouse	16/2000	0.017740838663620285553523814314758055843412876129150390625	0.0302493562467258357562283066499730921350419521331787109375	0.877093317135609	-3.068318339108635	DDR1;TNK1;KRT7;PPL;TMC4;EVPL;RHOD;PRRG4;TSPAN15;KRT19;RAB20;CHMP4C;PAK6;IRF6;TSPAN1;TJP3
PPARD_21283829_ChIP-Seq_MYOFIBROBLAST_Human	31/3447	0.00015216113527031260616202701374533035050262697041034698486328125	0.00049822672610633331365115328281945039634592831134796142578125	0.4074523787083851	-3.098453405346016	FOXA1;SLC44A3;TINAGL1;C1ORF172;RASEF;FUT1;GPR110;BAIAP2L1;EPB41L1;PERP;MYO6;ERBB2;MAL2;FAM83B;SLC12A8;PLEKHG3;ST14;JUP;GPR56;ATP8B1;KRT7;GRHL3;TC2N;RHOD;PLEKHA7;TSPAN15;SLPI;C19ORF21;SCNN1A;PRR15;LLGL2
MEIS1_26253404_ChIP-Seq_OPTIC CUPS_Mouse	16/2000	0.017740838663620285553523814314758055843412876129150390625	0.0302493562467258357562283066499730921350419521331787109375	0.9235246295564953	-3.230748088174732	DDR1;PLEKHG3;GSTO2;GOLT1A;RASEF;TNK1;LRRC1;FAM83F;BAIAP2L1;CDH3;KLF5;CDH1;PERP;MYO6;MAL2;CD46
BRD4_25478319_ChIP-Seq_HGPS_Human	20/2326	0.003951419768786019505457662859271295019425451755523681640625	0.0082136253620832995470113502278763917274773120880126953125	0.6821184288879636	-3.275506007069326	DDR1;SLC44A3;EHF;SDC4;TMEM30B;WWC1;LAMC2;PPL;GRHL2;MAPK13;TSPAN15;ITPKC;C1ORF116;C6ORF132;ALS2CL;ESRP2;P2RY2;SCNN1A;F2RL1;ITGB6
DMRT1_23473982_ChIP-Seq_TESTES_Mouse	15/2072	0.044849124169507238735210563618238666094839572906494140625	0.069431698505094896489708844455890357494354248046875	1.2457289005572239	-3.3228719252900434	GRB7;SDC4;GPR56;ARRDC1;PWWP2B;TACSTD2;CGN;F11R;ADAP1;PRKCZ;PRRG2;ERBB2;F2RL1;MYH14;ARHGEF5
